ANZSCO Level,NFD Indicator 5,Code,ANZSCO Title,COVID Adjusted 3,Skill Level 4,Trend Data for Aug 2025 1,Qtr Change to Aug 2025 1,Qtr Change to Aug 2025 1,1 Year  Change to Aug 2025 1,1 Year  Change to Aug 2025 1,5 Year  Change to Aug 2025 1,5 Year  Change to Aug 2025 1,10 Year  Change to Aug 2025 1,10 Year  Change to Aug 2025 1,Share of National Emp 1,Share of Level 1 Group 1,Female Share 2024 4 Quarter Avg 2,Part Time Share 2024 4 Quarter Avg 2,Female Part Time Share 2024 4 Quarter Avg 2,Male Part Time Share 2024 4 Quarter Avg 2,Median Age 2024 2,Median Female Age 2024 2,Median Male Age 2024 2
3,Y,340,Electrotechnology and Telecommunications Trades Workers nfd,-,-,1.33686627545826,0.0178304355417276,1.35177794280828,0.0743754481194892,5.89116740564894,0.128619416618211,10.6451273328109,-0.404729639828963,-23.2390094783965,<0.1,0.0677384655553162,-,-,-,-,-,-,-
4,Y,3400,Electrotechnology and Telecommunications Trades Workers nfd,-,3,1.33686627545826,0.0178304355417276,1.35177794280828,0.0743754481194892,5.89116740564894,0.128619416618211,10.6451273328109,-0.404729639828963,-23.2390094783965,<0.1,0.0677849141332419,-,-,-,-,-,-,-
3,N,341,Electricians,-,-,193.221290750523,1.77090967093127,0.924996681095688,7.14607595965734,3.84042332972124,35.2183880527679,22.2897095252341,47.5373737776629,32.6304885023915,1.3139612725608,9.79044350832437,4,7,5,7,32,25,33
4,N,3411,Electricians,-,3,193.221290750523,1.77090967093127,0.924996681095688,7.14607595965734,3.84042332972124,35.2183880527679,22.2897095252341,47.5373737776629,32.6304885023915,1.31636382277284,9.79715686054598,4,7,5,7,32,25,33
3,N,342,Electronics and Telecommunications Trades Workers,-,-,90.4434212963629,0.403981802200519,0.448672053569048,1.68250995324607,1.89555281461916,3.13538000051504,3.5911697868592,2.63605083383908,3.002083788586,0.615041709325709,4.58273104098506,4,11,30,10,39,35,39
4,Y,3420,Electronics and Telecommunications Trades Workers nfd,-,3,0.1,0.0,0.0,0.0,0.0,-0.220818478661341,-68.8297256388523,-0.241354161479245,-70.7049125850249,<0.1,<0.1,-,-,-,-,-,-,-
4,N,3421,Airconditioning and Refrigeration Mechanics,-,3,28.7697573304723,-0.153365104121534,-0.530250855412829,-0.406911496571254,-1.39464686316106,0.414638820500393,1.46230678018353,4.19191836615191,17.055683260995,0.196000490384286,1.45875138454801,2,7,-,6,33,33,33
4,N,3422,Electrical Distribution Trades Workers,-,3,10.8605159260647,0.0520751202092828,0.481800484868005,0.2646064725716,2.49725116784919,1.5198384189155,16.2711796628482,0.995672795750533,10.0931437286709,0.0739897254913722,0.550675226838716,3,3,-,2,36,33,36
4,N,3423,Electronics Trades Workers,-,3,31.0014645625048,0.317483064884346,1.03468666512189,1.29142310852049,4.3467563332777,3.453844764807,12.5377248204059,-0.237208767870825,-0.759343283762856,0.211204501556435,1.57190861341295,7,18,17,18,40,35,41
4,N,3424,Telecommunications Trades Workers,-,3,16.8977223359038,-0.31707771595158,-1.84189020491938,-1.28378532591429,-7.06093988349651,-6.19907749547492,-26.839551542777,-5.68830407553929,-25.1850589914184,0.115119562051595,0.85678775702078,3,10,-,9,45,39,45
2,N,35,Food Trades Workers,Y,-,214.750707761786,1.73480357269537,0.814400961890346,6.86464005587342,3.30211645812866,,0.0,42.6857442004133,24.8079233080987,1.46178463731399,10.8376803581512,33,30,43,23,35,35,34
3,N,351,Food Trades Workers,Y,-,214.750707761786,1.73480357269537,0.814400961890346,6.86464005587342,3.30211645812866,,0.0,42.6857442004133,24.8079233080987,1.46036760316613,10.8813302330594,33,30,43,23,35,35,34
4,Y,3510,Food Trades Workers nfd,-,2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<0.1,<0.1,-,-,-,-,-,-,-
4,N,3511,Bakers and Pastrycooks,-,3,34.2743916855298,0.33150202852989,0.976646454912319,1.29140106937655,3.91535468813459,2.69914957222565,8.54830997824199,5.20941493466867,17.9233411377641,0.233502059152637,1.73786020338972,39,28,40,21,36,35,37
4,N,3512,Butchers and Smallgoods Makers,-,3,14.2716339733504,0.00760910578485507,0.0533447316273065,0.0172151270244996,0.120770458691389,-1.58533815545886,-9.99773564953546,-4.51329798718908,-24.02616095001,0.0972287400700083,0.723633695593827,11,13,-,11,39,44,36
4,N,3513,Chefs,Y,2,131.04154929011,1.58734616173871,1.22618356405519,6.14013214534515,4.91598276921753,,0.0,44.1034081755525,50.7296424907889,0.892750245563385,6.64437448201187,26,22,28,20,34,33,35
4,N,3514,Cooks,-,3,36.1388364942744,-0.405458648079147,-1.10949916122266,-1.52737385901738,-4.055023971595,-3.92875186067506,-9.80531152978602,-0.837822622163991,-2.26581481989953,0.246204011852853,1.83239563568163,58,63,67,57,33,40,27
2,N,36,Skilled Animal and Horticultural Workers,-,-,156.602189733209,0.939269438648779,0.603399600156162,3.71481374269655,2.42977140436179,17.8041710700803,12.8273956945251,32.2662685125935,25.9508822517524,1.06597401939958,7.90313798452161,33,34,49,26,37,33,39
3,Y,360,Skilled Animal and Horticultural Workers nfd,-,-,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<0.1,<0.1,-,-,-,-,-,-,-
4,Y,3600,Skilled Animal and Horticultural Workers nfd,-,3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<0.1,<0.1,-,-,-,-,-,-,-
3,N,361,"Animal Attendants and Trainers, and Shearers",-,-,45.9222993492471,0.627400016956649,1.3851449637937,2.52435437119729,5.81676015413652,10.1006522831596,28.1970626993363,15.5354488520351,51.1255645051486,0.31228506267336,2.32686406246847,78,44,50,24,30,30,37
4,Y,3610,"Animal Attendants and Trainers, and Shearers nfd",-,3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<0.1,<0.1,-,-,-,-,-,-,-
4,N,3611,Animal Attendants and Trainers,-,4,26.7084664015043,0.376940708714589,1.43151867883525,1.50568095629631,5.97426407319036,7.03550681494913,35.7623202751727,10.4684609617766,64.4609449216545,0.181957478889209,1.3542350008313,75,44,49,28,32,31,39
4,N,3612,Shearers,-,3,1.92956737866784,-0.0511198043699042,-2.58091256447182,-0.186641384749381,-8.81961118278309,-0.96028098345493,-33.2294592353471,-2.56051101623167,-57.0259757410978,<0.1,0.0978374288277035,10,11,-,12,33,23,35
4,N,3613,Veterinary Nurses,-,3,17.5600706154893,0.295500245833466,1.71159918553685,1.18693083776566,7.24925612239947,4.02540350039766,29.7414296647841,7.68538005645135,77.8290723187994,0.119631959779276,0.890371685407796,97,51,51,-,29,30,25
3,N,362,Horticultural Trades Workers,-,-,108.891231510738,0.202184196762204,0.186020764519302,0.776403828644575,0.718128905433356,6.65628342175026,6.51077106818354,15.1651505827048,16.1802888081379,0.740492212689426,5.51747401394927,17,30,48,27,39,41,39
4,Y,3620,Horticultural Trades Workers nfd,-,3,0.16705414185632,-0.000450240254821488,-0.268793120004913,-0.00069066438775825,-0.411735184666936,0.0430538598449438,34.7207757487148,0.0670541418563198,67.0541418563198,<0.1,<0.1,-,-,-,-,-,-,-
4,N,3621,Florists,-,3,5.31072205971208,-0.13535045584976,-2.48528559733651,-0.552466178901872,-9.42262394482621,-1.75685910286934,-24.8579968514667,-1.05286155231222,-16.5451044019095,<0.1,0.269276625053392,94,52,53,-,40,39,40
4,N,3622,Gardeners,-,3,90.344488554622,0.769507308433802,0.859064995301406,2.9513248920278,3.37706608656739,13.3036294050805,17.2682775762628,21.3107410353648,30.8700335722323,0.615492298277677,4.58085712199412,12,30,47,28,39,41,39
4,N,3623,Greenkeepers,-,3,12.9361245527064,-0.112610670555174,-0.863000655836949,-0.456210658064043,-3.40650566823587,-2.68286745067752,-17.1769564264856,-1.8765850461081,-12.6687493168589,0.0881302795459148,0.655917579880266,4,20,-,20,37,40,36
4,N,3624,Nurserypersons,-,3,3.73122889708409,-0.010366341970359,-0.27705674473166,-0.04616852045852,-1.22223095309243,0.286895724932512,8.32949980716575,-0.283891842006743,-7.07056799669308,<0.1,0.189189476197699,49,38,-,-,54,54,55
2,N,39,Other Technicians and Trades Workers,-,-,196.265419353647,0.16933589697399,0.0863535334255692,0.844321504394827,0.432052380058849,3.54555857612888,1.83974737311687,6.72107412467361,3.5459111779644,1.33595729596101,9.90479566974374,43,31,51,15,40,39,40
3,Y,390,Other Technicians and Trades Workers nfd,-,-,0.244398584223074,0.0029467445210416,1.22042744618475,0.0137213331658095,5.94828189729174,0.144398584223074,144.398584223073,0.133033612425825,119.457321524786,<0.1,<0.1,-,-,-,-,-,-,-
4,Y,3900,Other Technicians and Trades Workers nfd,-,3,0.244398584223074,0.0029467445210416,1.22042744618475,0.0137213331658095,5.94828189729174,0.144398584223074,144.398584223073,0.133033612425825,119.457321524786,<0.1,<0.1,-,-,-,-,-,-,-
3,N,391,Hairdressers,-,-,66.8481350502629,0.510257302668947,0.769179419049857,1.92466220978316,2.9645090220484,3.72223724475261,5.89652959268913,5.69219575800191,9.30767448570974,0.45458686388949,3.38716756991058,77,48,52,36,38,38,34
4,N,3911,Hairdressers,-,3,66.8481350502629,0.510257302668947,0.769179419049857,1.92466220978316,2.9645090220484,3.72223724475261,5.89652959268913,5.69219575800191,9.30767448570974,0.455418066291747,3.38949016631912,77,48,52,36,38,38,34
3,N,392,Printing Trades Workers,-,-,14.4927615967357,-0.194255989029227,-1.32263741018125,-0.784512694109452,-5.13516141148011,-3.12898948284465,-17.756404960631,-5.41264868845967,-27.1918468944362,0.0985550163576658,0.734342282578243,18,16,32,13,49,44,51
4,Y,3920,Printing Trades Workers nfd,-,3,0.1,0.0,0.0,0.0,0.0,-0.0178091903696063,-15.1169788313908,0.0,0.0,<0.1,<0.1,-,-,-,-,-,-,-
4,N,3921,Print Finishers and Screen Printers,-,3,3.01629861498838,-0.045635846014378,-1.49042530451265,-0.185252893297572,-5.78634742618127,-0.81419314900855,-21.2555775908778,-0.973494282218784,-24.399619411329,<0.1,0.152939412393448,9,26,-,25,40,32,40
4,N,3922,Graphic Pre-press Trades Workers,-,3,1.19259733480718,-0.0526399833487003,-4.22730531611892,-0.200146242829659,-14.3706455404562,-0.589196354692713,-33.0675968921006,-1.0235793625515,-46.1867216531713,<0.1,0.0604698535818233,-,-,-,-,53,29,59
4,N,3923,Printers,-,3,10.1746298154521,-0.0958272422319357,-0.933037757655007,-0.397258470600761,-3.75768698884995,-1.7085534675158,-14.3779105886943,-3.33125428175154,-24.6652070888219,0.069316970956684,0.515897828405861,13,13,-,11,51,44,51
3,N,393,"Textile, Clothing and Footwear Trades Workers",-,-,10.3798314258452,-0.21470595910761,-2.02657229198654,-0.849946083728826,-7.56868141870306,-2.87230351648922,-21.6742700628073,-2.73027837169056,-20.8257475631802,0.0705858886269407,0.525941798680342,54,29,41,16,53,51,53
4,Y,3930,"Textile, Clothing and Footwear Trades Workers nfd",-,3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<0.1,<0.1,-,-,-,-,-,-,-
4,N,3931,Canvas and Leather Goods Makers,-,3,1.52920720063544,-0.0172643018412579,-1.11636727955277,-0.0757090665027051,-4.7173218972793,-0.377029300904854,-19.7787263332857,-0.873983701065959,-36.3676352322739,<0.1,0.0775374326437223,-,-,-,-,53,53,57
4,N,3932,Clothing Trades Workers,-,3,7.33597875056395,-0.0773310673628718,-1.04313821035606,-0.303560430426588,-3.97354373391967,-0.74681624734667,-9.23957922401496,-0.111959592720837,-1.5032293174363,<0.1,0.371965916725522,73,32,43,3,46,50,44
4,N,3933,Upholsterers,-,3,1.69791517168451,-0.101460992455796,-5.63867602993793,-0.406513700027751,-19.3170558288811,-1.60861368654835,-48.6496188455484,-1.44698598006059,-46.0105392901669,<0.1,0.0860916579548777,0,32,-,32,59,,59
3,N,394,Wood Trades Workers,-,-,36.353616833163,0.367481790580058,1.0211760450107,1.57675673024611,4.53392493048521,5.34650171328475,17.2428221478018,3.03234014078452,9.10031199818375,0.247215223802459,1.84202284616706,5,12,-,11,36,36,35
4,Y,3940,Wood Trades Workers nfd,-,3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<0.1,<0.1,-,-,-,-,-,-,-
4,N,3941,Cabinetmakers,-,3,33.119146730876,0.359144656320247,1.09629009028418,1.58389938602271,5.02263187823452,6.27497887080846,23.37557604139,5.49483398402802,19.891296606664,0.225631691146915,1.67928427736658,5,11,-,10,35,36,34
4,N,3942,Wood Machinists and Other Wood Trades Workers,-,3,2.37965886677763,-0.0840213360162041,-3.4103994471735,-0.336370155547438,-12.3846303843795,-1.5730282170376,-39.7964266758822,-2.91412167626709,-55.0480257459073,<0.1,0.1206590179677,5,24,-,20,44,34,46
3,N,399,Miscellaneous Technicians and Trades Workers,-,-,70.6626618334275,0.0880131146803933,0.124709249395122,0.377547638857294,0.537165861055769,3.42313724873119,5.09095992256658,9.27619411727289,15.1111384355346,0.48052676133431,3.58044807661097,35,27,56,12,41,37,42
4,Y,3990,Miscellaneous Technicians and Trades Workers nfd,-,3,0.1,0.0,0.0,0.0,0.0,-0.00554301362629957,-5.25190008874101,0.0,0.0,<0.1,<0.1,-,-,-,-,-,-,-
4,N,3991,Boat Builders and Shipwrights,-,3,3.43870998758285,-0.144817350752004,-4.04119564549759,-0.597709351423587,-14.80791021011,-1.9222669740071,-35.8566542587229,-1.44692308112216,-29.6158770168485,<0.1,0.174357499711424,0,15,-,15,53,,53
4,N,3992,"Chemical, Gas, Petroleum and Power Generation Plant Operators",-,3,8.75802996078282,-0.106370569958774,-1.19997477088137,-0.418802093636124,-4.56368920290371,-1.45914579995145,-14.2813027212384,-1.38306371651213,-13.6382106360845,0.0596660634775511,0.444070076241938,13,5,-,4,45,45,47
4,N,3993,"Gallery, Library and Museum Technicians",-,2,6.42233522988189,-0.117673579125308,-1.79928777715471,-0.447549346212865,-6.51465597792152,-1.25309175032376,-16.3260200840343,-1.44449608576275,-18.3618540655639,<0.1,0.325640230503392,71,44,55,16,50,51,36
4,N,3994,Jewellers,-,3,4.85304523501167,0.0654660278615165,1.36741399001283,0.242865143036106,5.2680185630673,0.208845975768684,4.49692108608463,0.563948609304264,13.1484239810347,<0.1,0.246070426473464,58,49,79,-,41,38,53
4,N,3995,Performing Arts Technicians,-,3,14.7764994927912,-0.183692749006239,-1.22787692856659,-0.593648213746574,-3.86234553552185,-0.148336391215652,-0.993889596967743,2.8522298414182,23.9195349049305,0.100668250812204,0.749232565512509,25,28,61,17,37,30,38
4,N,3996,Signwriters,-,3,6.53211012991037,0.0784060382500407,1.2148998022912,0.33229847171316,5.35981558849138,0.762211614485226,13.210139007602,0.144001003009127,2.25420386766277,<0.1,0.331206293698356,16,11,-,7,41,30,44
4,N,3999,Other Miscellaneous Technicians and Trades Workers,-,3,23.9920148056831,0.0962243210845664,0.402683146835363,0.401203548717156,1.70067720158919,3.97105232591992,19.83447264303,7.0213877695046,41.3737674779854,0.163451036906738,1.21649913184415,45,34,58,14,39,33,45
1,N,4,Community and Personal Service Workers,Y,-,1734.35411370994,16.2135846744325,0.943670462365154,64.4718962892491,3.86086489314395,,0.0,524.230562941456,43.3204165482562,11.8345177761365,-,69,55,61,42,35,36,34
2,Y,40,Community and Personal Service Workers nfd,-,-,0.134475329156965,0.00747590977238696,5.88657003993736,0.030335849766121,29.1300186476524,0.0344753291569649,34.4753291569649,0.0344753291569649,34.4753291569649,<0.1,<0.1,-,-,-,-,-,-,-
3,Y,400,Community and Personal Service Workers nfd,-,-,0.134475329156965,0.00747590977238696,5.88657003993736,0.030335849766121,29.1300186476524,0.0344753291569649,34.4753291569649,0.0344753291569649,34.4753291569649,<0.1,<0.1,-,-,-,-,-,-,-
4,Y,4000,Community and Personal Service Workers nfd,-,4,0.134475329156965,0.00747590977238696,5.88657003993736,0.030335849766121,29.1300186476524,0.0344753291569649,34.4753291569649,0.0344753291569649,34.4753291569649,<0.1,<0.1,-,-,-,-,-,-,-
2,N,41,Health and Welfare Support Workers,-,-,176.712054484674,1.6039353331573,0.915968568978488,6.56361955249764,3.85758444097002,36.079577092755,25.6552240007884,56.178383174035,46.6080411914544,1.20285967467184,10.2707395394213,68,36,41,25,40,41,39
3,N,411,Health and Welfare Support Workers,-,-,176.712054484674,1.6039353331573,0.915968568978488,6.56361955249764,3.85758444097002,36.079577092755,25.6552240007884,56.178383174035,46.6080411914544,1.20169363886152,10.249682595247,68,36,41,25,40,41,39
4,Y,4110,Health and Welfare Support Workers nfd,-,2,0.571349415770959,0.0371922622548145,6.9627940035985,0.147800358384902,34.8956881871148,0.443189633625973,345.810227052819,0.471349415770959,471.349415770959,<0.1,<0.1,-,-,-,-,-,-,-
4,N,4111,Ambulance Officers and Paramedics,-,2,28.2839599253863,0.399590473426457,1.43302675039823,1.64570094895685,6.17795986747115,8.45040992755013,42.6066434323258,11.9530432676573,73.1927271332936,0.192690885491533,1.63877650132805,44,14,17,13,36,31,41
4,N,4112,"Dental Hygienists, Technicians and Therapists",-,1,7.54902683515981,-0.0875051220770109,-1.14587515074937,-0.303271154935663,-3.86219620445117,0.120108710427441,1.61677256917901,0.266539211945275,3.66000226482531,0.0514294557517273,0.437391645936077,61,34,46,16,34,33,41
4,N,4113,Diversional Therapists,-,3,6.65994844133255,0.140483121018237,2.15482580420359,0.559765911883107,9.17621578011417,1.56068442456939,30.6060721594106,1.41541582122592,26.9884072376527,<0.1,0.385878322360234,94,40,41,-,52,52,33
4,N,4114,Enrolled and Mothercraft Nurses,-,2,21.408115507369,-0.136915715991581,-0.635486273248596,-0.596936227987179,-2.71272358350361,-3.53873615326028,-14.1851011959359,-1.06436200615286,-4.73629133909435,0.145847637484361,1.24038913658989,84,52,56,29,39,39,39
4,N,4115,Indigenous Health Workers,-,2,1.23390367700828,0.00342261239301966,0.278152382140869,0.0110374117989367,0.902585353194546,0.0385901734054639,3.22845624090656,0.105057322543778,9.30660954241334,<0.1,0.071492547582367,-,-,-,-,41,47,36
4,N,4116,Massage Therapists,-,2,18.8828615629483,-0.0462740320592445,-0.244459298349836,-0.153410347369906,-0.805884408946444,0.667670086916868,3.66545741665919,3.09322843450946,19.5902489269254,0.128643772823082,1.09407557813062,77,67,69,63,44,45,39
4,N,4117,Welfare Support Workers,-,2,95.6657474204889,1.23979494866049,1.31298114152502,5.07397414319604,5.60092154026512,28.3228926578686,42.0577546908357,41.1354811363343,75.4360540291134,0.651744579977215,5.54288647234182,69,33,36,26,40,42,37
2,N,42,Carers and Aides,Y,-,817.777218495289,6.76181415078179,0.833746697603967,34.1277988793861,4.35498298411469,,0.0,335.193721693019,69.4581816233055,5.56652030254449,47.530299146434,82,60,61,53,39,40,36
3,Y,420,Carers and Aides nfd,-,-,5.10836045468745,0.152811991814503,3.08365447254473,0.604894892783241,13.4317645925879,2.71488782564345,113.428822736437,2.49806039293828,95.7001238878388,<0.1,0.296295990646178,-,-,-,-,-,-,-
4,Y,4200,Carers and Aides nfd,-,4,5.10836045468745,0.152811991814503,3.08365447254473,0.604894892783241,13.4317645925879,2.71488782564345,113.428822736437,2.49806039293828,95.7001238878388,<0.1,0.295979102485627,-,-,-,-,-,-,-
3,N,421,Child Carers,-,-,174.494266351841,2.05640570552757,1.19254883922821,8.34176316712526,5.02054618933517,33.975073516127,24.1782441462273,35.4227025951092,25.4708451089768,1.18661203110511,10.1210460713192,94,55,54,69,32,33,22
4,N,4211,Child Carers,-,3,174.494266351841,2.05640570552757,1.19254883922821,8.34176316712526,5.02054618933517,33.975073516127,24.1782441462273,35.4227025951092,25.4708451089768,1.18878172594046,10.1102216262587,94,55,54,69,32,33,22
3,N,422,Education Aides,-,-,135.507925723651,1.77606784361279,1.32808133511911,7.12691247551535,5.55137577995309,31.0558271758287,29.7321237271362,48.257048711742,55.3083824076123,0.92149351572138,7.85975372114857,86,69,71,59,43,43,29
4,N,4221,Education Aides,-,4,135.507925723651,1.77606784361279,1.32808133511911,7.12691247551535,5.55137577995309,31.0558271758287,29.7321237271362,48.257048711742,55.3083824076123,0.923178446995853,7.85134772519279,86,69,71,59,43,43,29
3,N,423,Personal Carers and Assistants,-,-,504.999244947767,7.36076004978935,1.4791380235189,31.0719427390579,6.55626772170521,157.18013443847,45.1901950437163,246.141450620903,95.0875175541738,3.43414252102554,29.2910519695356,77,59,61,51,41,42,38
4,Y,4230,Personal Carers and Assistants nfd,-,4,1.21786983334405,0.0688151574901243,5.98884969846923,0.265687067511238,27.9029485771945,0.518292029614412,74.0864028062724,0.912065049525733,298.250746158244,<0.1,0.07056354449043,-,-,-,-,-,-,-
4,N,4231,Aged and Disabled Carers,-,4,364.723549968719,6.93652547856198,1.93873030707205,28.5466414915748,8.49155333746417,139.586107093825,62.0003964295672,221.073685608015,153.897594398627,2.4847618221948,21.1321323020691,76,60,62,53,42,44,38
4,N,4232,Dental Assistants,-,4,25.2713641478858,-0.629878338266217,-2.43184603442472,-2.27821862801909,-8.26952134466314,-2.42519264854025,-8.75629655471542,2.91797609699514,13.0538426226573,0.172166894171858,1.46422629049506,97,55,55,-,30,30,28
4,N,4233,Nursing Support and Personal Care Workers,-,4,113.257261649277,1.54784783872542,1.38560197026047,6.14059768397355,5.73262595814466,19.9502318769975,21.3812741930454,21.8634362760022,23.9222247090617,0.771590756496492,6.56214120954855,76,57,61,42,39,39,40
4,N,4234,Special Care Workers,-,4,3.406918419251,-0.114715334762507,-3.2574464801108,-0.440497151507178,-11.4491700573009,-0.651635110077672,-16.0558461375144,0.777425921362922,29.5656261422052,<0.1,0.197397318555774,62,63,60,-,29,29,30
2,N,43,Hospitality Workers,Y,-,313.220755343575,0.584660867936634,0.187010034435481,1.94442988572894,0.624663595237748,,0.0,44.0818297226238,16.3788384087954,2.13205950760828,18.2048067170973,64,74,78,66,23,22,23
3,N,431,Hospitality Workers,Y,-,313.220755343575,0.584660867936634,0.187010034435481,1.94442988572894,0.624663595237748,,0.0,44.0818297226238,16.3788384087954,2.12999271811657,18.1674834457521,64,74,78,66,23,22,23
4,Y,4310,Hospitality Workers nfd,-,4,6.25215647140375,-0.0775437379486252,-1.22507757688194,-0.320214433692232,-4.87212968221178,-1.30988710260591,-17.3218666328229,-1.20503734395528,-16.1593941875743,<0.1,0.362250799923046,-,-,-,-,-,-,-
4,N,4311,Bar Attendants and Baristas,Y,4,119.845833719823,0.703645055295752,0.590592688604229,2.85577066475626,2.44103694808,,0.0,25.869911338255,27.5282334907192,0.816476896547157,6.94388397523625,55,69,73,64,23,23,23
4,N,4312,Cafe Workers,-,5,38.4930422451887,0.510088008848577,1.34293927132332,2.02711743134371,5.5589360250479,8.48846337917064,28.2905599744455,13.6683683937213,55.0596091433173,0.262242571940254,2.23029212537613,77,77,81,62,23,22,23
4,N,4313,Gaming Workers,-,4,4.68425246342177,-0.139334880484388,-2.88861526806218,-0.547758183633104,-10.4693629387287,-1.569473810874,-25.0966182726113,-2.44924174764425,-34.3343903447037,<0.1,0.271406227543606,29,43,-,52,33,43,29
4,N,4314,Hotel Service Managers,-,2,10.9623938825888,0.03202170220416,0.292960767261204,0.164463788348609,1.52310477020348,2.29159816911884,26.4289258430904,3.38548160151062,44.6815467293343,0.0746837921534123,0.63516259888929,62,33,32,35,38,39,38
4,N,4315,Waiters,Y,4,125.107499692131,-0.542026811756656,-0.431379907937725,-2.23595260600842,-1.75584418802591,,0.0,1.57293294945075,1.27327353867451,0.852323188156937,7.24874562035252,72,84,86,77,21,21,21
4,N,4319,Other Hospitality Workers,-,5,5.90381119310088,-0.0842793108086566,-1.40744884790288,-0.297314274706775,-4.79452119216493,0.182075040271143,3.18216421393524,1.56715003873295,36.1372489790791,<0.1,0.342067626918372,59,68,76,56,27,27,28
2,N,44,Protective Service Workers,-,-,181.156129009083,0.597793375813268,0.331080464225943,2.37830922931812,1.33031560192866,11.3291582262334,6.67100059196102,31.7936512757641,21.2862371850381,1.23311000508782,10.5290350590285,22,12,22,10,40,38,40
3,Y,440,Protective Service Workers nfd,-,-,0.120742755801572,0.00333927287224245,2.8442707055399,0.0144408521344166,13.5847540224988,0.0207427558015717,20.7427558015717,0.0207427558015717,20.7427558015717,<0.1,<0.1,-,-,-,-,-,-,-
4,Y,4400,Protective Service Workers nfd,-,4,0.120742755801572,0.00333927287224245,2.8442707055399,0.0144408521344166,13.5847540224988,0.0207427558015717,20.7427558015717,0.0207427558015717,20.7427558015717,<0.1,<0.1,-,-,-,-,-,-,-
3,N,441,"Defence Force Members, Fire Fighters and Police",-,-,92.3472555466684,0.532944190103649,0.580458734841389,1.96740787748698,2.1768214134287,5.68820132408295,6.56388576486503,16.2810719613913,21.4038238728499,0.627988338884798,5.35634119956205,24,6,16,3,38,35,39
4,Y,4410,"Defence Force Members, Fire Fighters and Police nfd",-,2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<0.1,<0.1,-,-,-,-,-,-,-
4,N,4411,Defence Force Members - Other Ranks,-,3,4.01669546831681,-0.00429881279100019,-0.106909199329073,-0.0168649198185049,-0.418114970290588,0.131419384090721,3.38249795488853,3.0059954329784,297.417169078452,<0.1,0.232727884066911,17,8,-,8,23,21,23
4,N,4412,Fire and Emergency Workers,-,3,19.4077460733305,0.147317206649824,0.764869815046918,0.57867620577434,3.0733127543992,2.30707398379992,13.4911304755815,2.21722708997923,12.8979648149458,0.132219667476911,1.12448745835512,7,6,-,5,40,36,41
4,N,4413,Police,-,2,70.237115472562,0.366833624715085,0.525020960290271,1.33014967768008,1.93035589702149,3.16850648333492,4.72427642541963,10.8596257618868,18.2891291208197,0.478506263284282,4.06954806403147,29,6,16,2,39,35,40
3,N,442,Prison and Security Officers,-,-,86.9219282348386,0.448066503113623,0.518152530881177,1.78701482563299,2.09903875398758,8.57180041097766,10.9403783363927,16.5970498406141,23.6005382726366,0.591094526867391,5.04166044343738,19,18,28,16,41,42,41
4,Y,4420,Prison and Security Officers nfd,-,4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<0.1,<0.1,-,-,-,-,-,-,-
4,N,4421,Prison Officers,-,4,20.2128833102173,-0.34161163327564,-1.66198018591445,-1.24184879287203,-5.78822791589745,-1.05664675564892,-4.96788952260234,3.39116724826296,20.1594607575904,0.137704847328926,1.17113721983247,24,5,13,2,47,44,47
4,N,4422,Security Officers and Guards,-,4,64.3891327836126,0.399769356011092,0.624743448906781,1.62137021014531,2.58312570604625,6.51757095078543,11.2621307329024,10.4887429037445,19.4594935716079,0.438665556196396,3.73071514826914,17,23,35,20,39,39,39
2,N,45,Sports and Personal Service Workers,Y,-,231.538125101634,2.45519515692084,1.07174950028506,9.44730443737242,4.2538022999402,,0.0,46.8090971428582,25.3393295358562,1.57605475555169,13.457303653108,67,62,65,56,33,33,32
3,Y,450,Sports and Personal Service Workers nfd,-,-,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<0.1,<0.1,-,-,-,-,-,-,-
4,Y,4500,Sports and Personal Service Workers nfd,-,4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<0.1,<0.1,-,-,-,-,-,-,-
3,N,451,Personal Service and Travel Workers,Y,-,115.544420198493,1.08049907084474,0.943964753435089,4.13623697275891,3.71268685387151,,0.0,17.7114205658851,18.103728427419,0.785735841074233,6.7018270832741,78,50,53,39,39,37,47
4,Y,4510,Personal Service and Travel Workers nfd,-,3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<0.1,<0.1,-,-,-,-,-,-,-
4,N,4511,Beauty Therapists,Y,3,41.3662798568318,0.378625185372513,0.923754209425793,1.427341667885,3.57380975210807,,0.0,11.4955565566202,38.4843595552931,0.281817154179644,2.39676790504468,97,61,61,-,33,33,30
